_orig_id	title	lang_detected	lang_meta_detected	lang_content_detected	Semantic_Precision	Content_Richness	Cross_Field_Consistency	Linguistic_Integrity	Coherence_Score	Total_Score	sp_title	sp_desc	sp_keyword_anchoring	cr_depth	cr_diversity	cr_duplication	cf_topics_themes	cf_project_echo	cf_project_echo_raw	li_spell_score	li_misspell_ratio	url_valid	project_url_fixed	doi_valid	empty_fields	notes	category	subcategories	keywords	topics	themes	subtitle_ok	subtitle_overlap_with_title	subtitle_duplicate_title	subtitle_duplicate_description	description_duplicate_title	creators_count	purposes_count	locations_count	license_status	category_ok	subcategories_count	lang_declared	lang_match	title_len_chars	title_len_tokens	title_length_ok	subtitle_len_chars	subtitle_len_tokens	subtitle_length_ok	description_len_chars	description_len_tokens	description_length_ok	content_len_chars	content_len_tokens	content_length_ok	keyword_count	keyword_count_ok	cv_category_ok	cv_license_ok	cv_topics_unknown_count	cv_themes_unknown_count	cv_subcategories_unknown_count	cv_subcat_parent_mismatch_count	cv_languages_unknown_count	cv_locations_unknown_count	cv_intended_purposes_unknown_count
66b1d48045168fd6c4c5658f	To Nfertilize cereallegume intercrops or not	it	it	en	14	12	4	20	6	50	8	0	1	4	5	3	0	3	3	8	0.0	True	https://www.remix-intercrops.eu/	True		Subtitle missing; Language mismatch (declared=en, detected=it); CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Practice abstract""]"	"[""Nfertilize cereal legume intercrops intercropping""]"	"[""Crop farming"",""Environment""]"	"[""Agroecology"",""Crop rotation""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	False	44	6	True	0	0	True	44	6	False	2646	350	True	1	False	True	True	0	0	0	0	0	0	2
67acb0e7b90e38fe8181e9e1	Establishing longterm nitrogen response of global cereals to assess sustainable fertilizer rates.	en	en	en	23	14	7	18	0	62	8	9	1	6	5	3	0	6	0	8	0.0	True	https://nutri-checknet.eu/	True		Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Journal article""]"	"[""nitrogen response"",""cereals"",""feriliser""]"	"[""Crop farming"",""Environment"",""Society""]"	"[""Fertilization""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	97	12	True	0	0	True	633	86	True	3730	520	True	3	False	True	True	0	0	0	0	0	0	2
6799fce7a591ef7f1d7585ac	European Dairy Farms : Efficient but Resilient ?	en	en	en	11	12	7	20	0	50	8	0	1	4	5	3	0	6	0	8	0.0	False		True		Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination, experimentation	Document	"[""Practice abstract""]"	"[""Dairy farm resilience"",""Efficiency"",""Climatic shocks"",""Economic shocks"",""Regional differences"",""Long term resilience"",""Local production environment"",""Farm economic data""]"	"[""Livestock"",""Environment"",""Economics""]"	"[""Genetic resources"",""Diversification"",""Animal husbandry""]"	False	0.0	False	False	False	1	3	1	ok	True	1	en	True	48	6	True	0	0	True	94	13	False	2280	291	True	8	True	True	True	0	0	0	0	0	0	3
67ade9c7893e5fff4ffc635c	Deformed wing virus (DWV) makes it hard to predict the impact of stress on honey bees	en	en	en	16	10	7	20	2	53	8	2	1	2	5	3	0	6	0	8	0.0	True	http://www.poshbee.eu/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown locations: united kingdom | Unknown license: CC BYNC | Unknown intended_purposes: experimentation	Document	"[""Flyer""]"	"[""honey bees"",""pesticides"",""stressors"",""health"",""equilibria""]"	"[""Environment"",""Society""]"	"[""Biodiversity""]"	False	0.0	False	False	False	3	1	1	ok	True	1	en	True	85	16	True	0	0	True	160	22	False	1437	198	True	5	True	True	False	0	0	0	0	0	1	1
6777b555f99a3bf65ed0341f	Practice Abstract del GO PRORURAL para impulsar el desarrollo económico de las zonas rurales, mediante la generación de un mercado responsable para productos forestales innovadores	en	en	en	9	10	7	18	0	44	5	0	1	2	5	3	0	6	0	8	0.0	True	https://eu-cap-network.ec.europa.eu/projects/go-prorural-promote-economic-development-rural-areas-generating-responsible-market_en	False		Invalid DOI format; Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Practice abstract""]"	"[""public forests"",""environmental footprint"",""production system"",""forestry"",""forest fire"",""certification"",""profitability""]"	"[""Forestry"",""Environment"",""Economics"",""Society""]"	"[""Biodiversity"",""Biomass production"",""Productivity"",""Digital technology"",""Energy management"",""Rural conditions"",""Land management"",""Social innovation"",""Agricultural productivity""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	180	25	False	0	0	True	210	31	False	1845	227	True	7	True	True	True	0	0	0	0	0	0	2
660d1ad197edc795f6627b45	Basic hygiene measures against avian influenza infections in Hungary	en	en	en	14	10	4	20	2	48	8	0	1	2	5	3	0	3	3	8	0.0	True	https://www.netpoulsafe.eu/search-result/?_fc_languages=english&_type_of_document=factsheet	True		Low content depth (<250 tokens); Subtitle missing; intended_purposes missing; CV inconsistencies: intended_purposes missing (cardinality)	Document	"[""Factsheet""]"	"[""avian infleunza"",""biosecurity""]"	"[""Livestock""]"	"[""Pest control""]"	False	0.0	False	False	False	3	0	2	ok	True	1	en	True	68	9	True	0	0	True	119	16	False	1361	176	True	2	False	True	True	0	0	0	0	0	0	0
68aefb40a408fb38e046d377	MojGozdar portal: A Due Diligence and Traceability System for Forest Wood Trade in Slovenia	en	en	en	17	12	7	20	4	56	8	3	1	4	5	3	0	6	0	8	0.0	True	https://www.forest4eu.eu/	True		Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination	Document	"[""Technical/technology article""]"	"[""Due Diligence"",""Traceability"",""Forest Wood Trade"",""Slovenia"",""EU Timber Regulation""]"	"[""Economics"",""Forestry""]"	"[""Agricultural productivity"",""Digital technology""]"	False	0.0	False	False	False	1	1	1	ok	True	1	en	True	91	13	True	0	0	True	227	33	False	2290	300	True	5	True	True	True	0	0	0	0	0	0	1
6879e3537515ec9f32050c8d	Enhancing Local Wine Production Through Indigenous Yeast Strains Collection	en	en	en	22	10	7	20	2	59	8	10	1	2	5	3	0	6	0	8	0.0	True	https://eu-cap-network.ec.europa.eu/projects/productivity-and-sustainability-vitiviniculture_en	False		Invalid DOI format; Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination, evaluation, experimentation, modelling	Document	"[""Practice abstract""]"	"[""Winemaking strains"",""Indigenous strains"",""Oenological vocation"",""Yeast collection"",""Wine production"",""Local production"",""Starter cultures"",""Commercial yeasts"",""Winegrowing areas"",""Territoryspecific products""]"	"[""Forestry""]"	"[""Agricultural productivity"",""Agroecology"",""Biodiversity"",""Diversification"",""Biomass production""]"	False	0.0	False	False	False	1	4	1	ok	True	1	en	True	75	9	True	0	0	True	892	129	True	1570	212	True	10	True	True	True	0	0	0	0	0	0	4
6735feae1b60fde7c126b5eb	Guidelines for predictive differential irrigation scheduling and water application	en	en	en	21	12	4	20	0	57	8	7	1	4	5	3	0	3	3	8	0.0	True	https://fatima-h2020.eu/	True		Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination, support decisionmaking and strategic planning	Document	"[""Review document"",""Report/paper"",""Guide""]"	"[""webGIS"",""user requirements"",""conceptual design"",""co-‐creation""]"	"[""Crop farming"",""Environment""]"	"[""Agroecology"",""Climate"",""Crop rotation"",""Fertilization"",""Crop production""]"	False	0.0	False	False	False	1	2	1	ok	True	3	en	True	82	9	True	0	0	True	437	64	True	2674	349	True	4	True	True	True	0	0	0	0	0	0	2
6879e44f7515ec9f32050ca4	Certification 1 The OG PROINOS carried out the measurement of the environmental footprint and socioeconomic indicators of the territory at the pilot companies…	en	en	en	16	10	7	19	2	52	5	7	1	2	5	3	0	6	0	8	0.0	True	https://eu-cap-network.ec.europa.eu/projects/proinosgrow-sustainability-towards-territorial-protocol_en	False		Invalid DOI format; Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination, evaluation, support decisionmaking and strategic planning	Document	"[""Practice abstract""]"	"[""Environmental footprint measurement"",""Socioeconomic indicators"",""VIVA certification"",""SQNPI certification"",""Vineyard Indicator"",""Sustainable agriculture"",""Biodiversity and Landscape"",""Circular economy"",""Organic farming"",""Water protection""]"	"[""Environment""]"	"[""Land management"",""Soil management"",""Biodiversity"",""Rural conditions"",""Training""]"	False	0.0	False	False	False	1	4	1	ok	True	1	en	True	159	22	False	0	0	True	1337	177	False	1816	231	True	10	True	True	True	0	0	0	0	0	0	3
66f57bd2a49df370f40d9abf	Application techniques in innovative IPM systems	en	en	en	24	10	7	20	0	61	8	10	1	2	5	3	0	6	0	8	0.0	True	https://www.smartprotect-h2020.eu	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination	Document	"[""Practice abstract""]"	"[""IPM"",""monitoring"",""detection"",""innovative technologies"",""tools"",""digitalization""]"	"[""Crop farming""]"	"[""Pest control""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	48	6	True	0	0	True	308	44	True	1823	233	True	6	True	True	True	0	0	0	0	0	0	1
677a9c13b191c0a36e0404cf	FAIRShare: Interactive Strategic Management Workshops in Agriculture	en	en	en	21	10	4	20	2	55	8	7	1	2	5	3	0	3	3	8	0.0	True	https://www.h2020fairshare.eu/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination, support decisionmaking and strategic planning	Document	"[""Practice abstract""]"	"[""Digital Advisory Tools"",""Farmer Engagement"",""Strategic Planning"",""DATS"",""Strategic Management Tool"",""SMT"",""digitalisation"",""AKIS"",""advisors""]"	"[""Crop farming"",""Society"",""Economics"",""Forestry"",""Livestock""]"	"[""Training"",""Social innovation"",""Rural conditions"",""Productivity"",""Digital technology"",""Agricultural productivity""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	68	7	True	0	0	True	348	47	True	1420	192	True	9	True	True	True	0	0	0	0	0	0	2
668bfe82ff7b4c933a11dc98	Factsheet DSS Saddle gall midge in cereals	en	en	en	23	10	4	20	2	57	8	9	1	2	5	3	0	3	3	8	0.0	True	https://www.platform.ipmdecisions.net/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown locations: united kingdom | Unknown intended_purposes: support decisionmaking and strategic planning	Document	"[""Factsheet"",""Practice abstract""]"	"[""factsheet"",""sadle gall midge"",""DSS"",""decision support system"",""IPM Decisions"",""cereals""]"	"[""Crop farming""]"	"[""Pest control"",""Crop production""]"	False	0.0	False	False	False	1	1	2	ok	True	2	en	True	42	7	True	0	0	True	1630	258	False	1419	205	True	6	True	True	True	0	0	0	0	0	1	1
679b5b92a591ef7f1d76d08f	The RUMIGEN Project : Gene Editing in European Ruminant Production	en	en	en	14	10	4	20	0	48	8	0	1	2	5	3	0	3	3	8	0.0	True	https://rumigen.eu/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination, experimentation	Document	"[""Practice abstract""]"	"[""Gene Editing"",""Ruminant Farming"",""EU Policy"",""Animal Health"",""Biodiversity""]"	"[""Livestock"",""Environment"",""Society"",""Economics""]"	"[""Genetic resources"",""Social innovation""]"	False	0.0	False	False	False	1	3	1	ok	True	1	en	True	66	9	True	0	0	True	134	18	False	1615	201	True	5	True	True	True	0	0	0	0	0	0	3
683747cc30ea0addf057d99e	Hemp4Soil Project Report	en	en	en	18	12	1	20	2	51	5	12	1	4	5	3	0	0	6	8	0.0	False		False		Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Deliverable report""]"	"[""soil health, biodiversity, biochar, regenerative agriculture, hemp""]"	"[""Environment""]"	"[""Biodiversity""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	24	3	False	0	0	True	1604	216	False	3329	424	True	1	False	True	True	0	0	0	0	0	0	2
67a4baf9105c91a57da01d93	Global vineyard strategy to prevent grapevine trunk diseases	en	en	en	14	12	4	20	2	50	8	0	1	4	5	3	0	3	3	8	0.0	True	http://www.winetwork-data.eu/	True		Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Technical/technology article""]"	"[""Vineyard management"",""Planting practices"",""Rootstocks"",""Soil preparation"",""grapevine trunk diseases""]"	"[""Crop farming"",""Environment""]"	"[""Pest control"",""Crop production""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	60	8	True	0	0	True	111	16	False	3362	434	True	5	True	True	True	0	0	0	0	0	0	2
6777ac14b191c0a36e0220b6	Practice Abstract del GO SOSTVAN, estrategias tecnológicas para la mejora de la sostenibilidad del sector ganadero de vacas nodrizas	en	en	en	9	10	7	20	0	46	5	0	1	2	5	3	0	6	0	8	0.0	True	https://eu-cap-network.ec.europa.eu/projects/operative-group-sostvan-technological-strategies-economic-sustainability-extensive-cow_en	False		Invalid DOI format; Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Practice abstract""]"	"[""extensive beef livestock"",""cattle production"",""young farmers""]"	"[""Livestock"",""Environment"",""Society"",""Economics""]"	"[""Animal husbandry"",""Food quality"",""Pest control"",""Productivity"",""Digital technology"",""Energy management"",""Climate"",""Rural conditions"",""Social innovation""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	132	19	False	0	0	True	149	22	False	1562	197	True	3	False	True	True	0	0	0	0	0	0	2
67360c261b60fde7c126cab5	Traditional tomato varieties and cultural practices: a case for agricultural diversification with impact on food security and health of European population	en	en	en	24	10	7	18	0	59	5	13	1	0	5	5	0	6	0	8	0.0	True	https://traditom.eu/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Report/paper"",""Deliverable report""]"	"[""Disease resistance"",""hybrid"",""traditional""]"	"[""Crop farming"",""Environment""]"	"[""Climate"",""Genetic resources"",""Organic agriculture"",""Crop production""]"	False	0.0	False	False	False	1	2	1	ok	True	2	en	True	155	20	False	0	0	True	597	87	True	130	19	False	3	False	True	True	0	0	0	0	0	0	2
6842aa736b2cf04eb47fb717	Use of Innovative Biogas Production Technologies and Biomethane in Agriculture	en	en	en	12	10	1	20	4	43	8	0	1	2	5	3	0	0	6	8	0.0	True	https://eu-cap-network.ec.europa.eu/projects/use-innovative-biogas-production-technologies-and-biomethane-agriculture_en	False		Invalid DOI format; Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: communication, dissemination	Document	"[""Practice abstract""]"	"[""Biogas"",""Biomethane"",""Agricultural Raw Materials"",""Anaerobic Processing"",""Innovative Technologies""]"	"[""Forestry"",""Crop farming"",""Livestock"",""Environment""]"	"[""Climate""]"	False	0.0	False	False	False	1	2	1	ok	True	1	en	True	78	10	True	0	0	True	129	17	False	1651	204	True	5	True	True	True	0	0	0	0	0	0	2
68668842326aff52bc9a2dc0	Women Innovators in GermanyFarming Fact Sheet #026	en	en	en	21	10	7	20	0	58	8	7	1	2	5	3	0	6	0	8	0.0	True	https://fliara.eu/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown license: CC BYSA | Unknown intended_purposes: dissemination	Document	"[""Factsheet""]"	"[""organic farming"",""gender equality""]"	"[""Society""]"	"[""Agroecology"",""Social innovation""]"	False	0.0	False	False	False	1	1	1	ok	True	1	en	True	50	7	True	0	0	True	303	42	True	1410	190	True	2	False	True	False	0	0	0	0	0	0	1
6716af25aac3c7a5580d80ef	Grazing System, Complex Forage Mixture and Conserved Forage for Dairy Goats	en	en	en	17	10	7	20	2	54	8	3	1	2	5	3	0	6	0	8	0.0	True	https://inno4grass.eu/en/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination	Document	"[""Factsheet""]"	"[""grassland"",""grassland_management"",""animal_health_and_welfare"",""environment""]"	"[""Livestock""]"	"[""Animal husbandry""]"	False	0.0	False	False	False	1	1	1	ok	True	1	en	True	75	11	True	0	0	True	202	30	False	1526	217	True	4	True	True	True	0	0	0	0	0	0	1
6900bfb0a0f1d577492566c3	Landbased Wildfire Prevention: Principles and Experiences on Managing Landscapes, Forests and Woodlands for Safety and Resilience in Europe	en	en	en	16	11	4	20	0	51	8	7	1	2	5	4	0	3	3	8	0.0	False		False		Invalid DOI format; Low content depth (<250 tokens)	Document	"[""Report/paper""]"	"[""wildfire prevention, forest management, climate change, fuel load, prescribed burning, EU policy, resilience, fire risk, landscape planning, public awareness""]"	"[""Forestry""]"	"[""Risk management""]"	True	0.3	False	False	False	1	1	1	ok	True	1	en	True	139	18	True	84	10	True	375	52	True	719	100	True	1	False	True	True	0	0	0	0	0	0	0
6870fa8df7e0c8e6439f1be7	Lowemission beef cattle breeding starts with working in the countryside! The farmer/breeder who is interested in improving the sustainability (environmental,…	en	en	en	21	10	6	20	2	57	5	10	3	2	5	3	0	4	2	8	0.0	True	https://eu-cap-network.ec.europa.eu/projects/lowemeatdevelopment-low-greenhouse-gas-emissions-system-beef-cattle-farms-located-veneto_en	False		Invalid DOI format; Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: experimentation, modelling	Document	"[""Practice abstract""]"	"[""Lowemission beef cattle breeding"",""Sustainability in farming"",""Agronomic choices"",""Nitrogen Use Efficiency"",""Production efficiency"",""Organic fertilizer"",""Environmental sustainability"",""European Union incentives"",""Farm production process"",""Nutrient potential of soil""]"	"[""Livestock""]"	"[""Diversification"",""Farm equipment"",""Rural conditions"",""Energy management"",""Animal husbandry""]"	False	0.0	False	False	False	1	4	1	ok	True	1	en	True	158	20	False	0	0	True	855	116	True	1853	236	True	10	True	True	True	0	0	0	0	0	0	2
67d41849b95b1fb603b47206	Interterritorial Association of Wild Mushroom Harvesting Professionals	en	en	en	14	10	4	20	0	48	8	0	1	2	5	3	0	3	3	8	0.0	True	https://www.forest4eu.eu/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: dissemination	Document	"[""Factsheet""]"	"[""organisational innovation"",""Cooperation"",""business model"",""Supply chain"",""market and consumption""]"	"[""Forestry""]"	"[""Digital technology"",""Diversification""]"	False	0.0	False	False	False	1	1	1	ok	True	1	en	True	70	7	True	0	0	True	280	32	False	1622	203	True	5	True	True	True	0	0	0	0	0	0	1
6870f24ef7e0c8e6439f1b37	Impact of Farm Management on Antibiotic Use in Charolais Cattle	en	en	en	19	10	7	20	2	56	8	7	1	2	5	3	0	6	0	8	0.0	True	https://eu-cap-network.ec.europa.eu/projects/antibioticfreebeef-strategies-elimination-use-antibiotics-beef-industry_en	False		Invalid DOI format; Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown intended_purposes: evaluation, experimentation, modelling, support decisionmaking and strategic planning	Document	"[""Practice abstract""]"	"[""Antibiotic use"",""Farm management"",""Disease occurrence"",""Respiratory diseases"",""Treatment index"",""Gender differences"",""Animal welfare"",""Antibiotic management practices"",""Sustainable production"",""European policy""]"	"[""Livestock""]"	"[""Animal husbandry"",""Diversification"",""Food quality"",""Pest control"",""Residues""]"	False	0.0	False	False	False	1	5	1	ok	True	1	en	True	63	10	True	0	0	True	1096	147	True	1414	177	True	10	True	True	True	0	0	0	0	0	0	4
68664f2d7807d9bc7a0b43ce	Women Innovators in RomaniaRural Fact Sheet #055	en	en	en	14	10	7	20	0	51	8	0	1	2	5	3	0	6	0	8	0.0	True	https://fliara.eu/	True		Low content depth (<250 tokens); Subtitle missing; CV inconsistencies: Unknown license: CC BYSA | Unknown intended_purposes: dissemination	Document	"[""Factsheet""]"	"[""gender equality"",""community cohesion""]"	"[""Society""]"	"[""Social innovation"",""Rural conditions""]"	False	0.0	False	False	False	1	1	1	ok	True	1	en	True	48	7	True	0	0	True	283	38	False	1510	191	True	2	False	True	False	0	0	0	0	0	0	1
